Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
Khairiyat,"Pritam, Arijit Singh",6/20/20,"140,767",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/20/20,"127,529",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/20/20,"117,557",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur",6/20/20,"91,249",4,in,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga,0.696,0.704,-7.876,0.0423,0.167,0,0.155,0.426,124.972,"['desi pop', 'filmi', 'modern bollywood']"
Stay Gold,BTS,6/20/20,"89,530",5,in,https://open.spotify.com/track/0UwQTbq7ZtBJ7v530mpaxP,0.724,0.631,-5.403,0.0517,0.0873,0,0.0752,0.548,129.019,"['k-pop', 'k-pop boy group']"
Khairiyat,"Pritam, Arijit Singh",6/21/20,"133,740",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/21/20,"120,426",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/21/20,"109,912",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur",6/21/20,"82,722",4,in,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga,0.696,0.704,-7.876,0.0423,0.167,0,0.155,0.426,124.972,"['desi pop', 'filmi', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/21/20,"82,495",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",6/22/20,"133,760",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/22/20,"124,223",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/22/20,"118,197",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur",6/22/20,"88,699",4,in,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga,0.696,0.704,-7.876,0.0423,0.167,0,0.155,0.426,124.972,"['desi pop', 'filmi', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",6/22/20,"88,254",5,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Khairiyat,"Pritam, Arijit Singh",6/23/20,"127,607",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/23/20,"122,987",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/23/20,"117,982",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/23/20,"89,548",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur",6/23/20,"89,083",5,in,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga,0.696,0.704,-7.876,0.0423,0.167,0,0.155,0.426,124.972,"['desi pop', 'filmi', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",6/24/20,"123,727",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/24/20,"122,451",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/24/20,"116,873",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/24/20,"89,481",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/24/20,"87,289",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/25/20,"122,519",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",6/25/20,"120,514",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/25/20,"116,955",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/25/20,"89,320",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/25/20,"87,135",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/26/20,"122,420",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",6/26/20,"117,245",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/26/20,"116,348",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/26/20,"94,523",4,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
death bed (coffee for your head),"Powfu, beabadoobee",6/26/20,"89,460",5,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
How You Like That,BLACKPINK,6/27/20,"138,881",1,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Shayad,"Pritam, Arijit Singh",6/27/20,"125,100",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",6/27/20,"115,117",3,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/27/20,"114,511",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/27/20,"100,034",5,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
How You Like That,BLACKPINK,6/28/20,"128,780",1,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Shayad,"Pritam, Arijit Singh",6/28/20,"123,632",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/28/20,"111,682",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Khairiyat,"Pritam, Arijit Singh",6/28/20,"111,407",4,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/28/20,"102,039",5,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
How You Like That,BLACKPINK,6/29/20,"129,851",1,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Shayad,"Pritam, Arijit Singh",6/29/20,"119,782",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",6/29/20,"115,797",3,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/29/20,"113,062",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/29/20,"105,912",5,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
How You Like That,BLACKPINK,6/30/20,"122,276",1,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Shayad,"Pritam, Arijit Singh",6/30/20,"121,158",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",6/30/20,"120,777",3,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/30/20,"115,044",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",6/30/20,"108,385",5,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Shayad,"Pritam, Arijit Singh",7/1/20,"124,128",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",7/1/20,"121,745",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,7/1/20,"115,869",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
How You Like That,BLACKPINK,7/1/20,"114,300",4,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/1/20,"110,447",5,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Shayad,"Pritam, Arijit Singh",7/2/20,"124,788",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",7/2/20,"124,309",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,7/2/20,"117,055",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/2/20,"113,511",4,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
How You Like That,BLACKPINK,7/2/20,"110,316",5,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Shayad,"Pritam, Arijit Singh",7/3/20,"127,382",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",7/3/20,"126,697",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,7/3/20,"124,261",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/3/20,"120,761",4,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
How You Like That,BLACKPINK,7/3/20,"103,260",5,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Shayad,"Pritam, Arijit Singh",7/4/20,"130,176",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",7/4/20,"129,615",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/4/20,"120,479",3,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Play Date,Melanie Martinez,7/4/20,"119,043",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
How You Like That,BLACKPINK,7/4/20,"97,578",5,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Shayad,"Pritam, Arijit Singh",7/5/20,"127,699",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",7/5/20,"125,294",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/5/20,"116,571",3,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Play Date,Melanie Martinez,7/5/20,"115,943",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",7/5/20,"93,134",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",7/6/20,"125,088",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",7/6/20,"122,912",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/6/20,"119,285",3,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Play Date,Melanie Martinez,7/6/20,"119,014",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
How You Like That,BLACKPINK,7/6/20,"97,730",5,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Khairiyat,"Pritam, Arijit Singh",7/7/20,"128,668",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",7/7/20,"124,945",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,7/7/20,"124,422",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/7/20,"123,069",4,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
How You Like That,BLACKPINK,7/7/20,"98,181",5,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Khairiyat,"Pritam, Arijit Singh",7/8/20,"128,267",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/8/20,"128,192",2,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Play Date,Melanie Martinez,7/8/20,"125,537",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Shayad,"Pritam, Arijit Singh",7/8/20,"125,003",4,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
How You Like That,BLACKPINK,7/8/20,"97,664",5,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/9/20,"128,290",1,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Khairiyat,"Pritam, Arijit Singh",7/9/20,"126,731",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",7/9/20,"124,704",3,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,7/9/20,"124,574",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
How You Like That,BLACKPINK,7/9/20,"94,818",5,in,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,-4.014,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,"['k-pop', 'k-pop girl group']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/10/20,"126,980",1,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Shayad,"Pritam, Arijit Singh",7/10/20,"124,241",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",7/10/20,"123,895",3,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,7/10/20,"120,258",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",7/10/20,"92,768",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
