Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/26/20,"363,622",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/26/20,"361,856",3,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Only You Freestyle,"Headie One, Drake",7/26/20,"291,321",4,gb,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r,0.68,0.826,-2.561,0.27,0.562,0,0.254,0.804,146.95,['uk hip hop']
cardigan,Taylor Swift,7/26/20,"289,017",5,gb,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
Head & Heart (feat. MNEK),Joel Corry,7/27/20,"513,165",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/27/20,"367,251",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/27/20,"365,742",3,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
cardigan,Taylor Swift,7/27/20,"317,761",4,gb,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
Only You Freestyle,"Headie One, Drake",7/27/20,"308,317",5,gb,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r,0.68,0.826,-2.561,0.27,0.562,0,0.254,0.804,146.95,['uk hip hop']
Head & Heart (feat. MNEK),Joel Corry,7/28/20,"569,289",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/28/20,"390,589",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/28/20,"386,833",3,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Only You Freestyle,"Headie One, Drake",7/28/20,"308,628",4,gb,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r,0.68,0.826,-2.561,0.27,0.562,0,0.254,0.804,146.95,['uk hip hop']
cardigan,Taylor Swift,7/28/20,"296,422",5,gb,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
Head & Heart (feat. MNEK),Joel Corry,7/29/20,"585,483",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/29/20,"395,853",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/29/20,"393,010",3,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Lighter (feat. KSI),Nathan Dawe,7/29/20,"327,876",4,gb,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl,0.703,0.837,-3.606,0.0395,0.0214,4.45E-05,0.104,0.356,124.953,"['dance pop', 'house', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance']"
Only You Freestyle,"Headie One, Drake",7/29/20,"298,305",5,gb,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r,0.68,0.826,-2.561,0.27,0.562,0,0.254,0.804,146.95,['uk hip hop']
Head & Heart (feat. MNEK),Joel Corry,7/30/20,"614,740",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/30/20,"408,853",2,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/30/20,"408,002",3,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Lighter (feat. KSI),Nathan Dawe,7/30/20,"337,784",4,gb,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl,0.703,0.837,-3.606,0.0395,0.0214,4.45E-05,0.104,0.356,124.953,"['dance pop', 'house', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance']"
Breaking Me,"Topic, A7S",7/30/20,"310,732",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Head & Heart (feat. MNEK),Joel Corry,7/31/20,"727,539",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/31/20,"444,499",2,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/31/20,"442,367",3,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Watermelon Sugar,Harry Styles,7/31/20,"366,779",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Lighter (feat. KSI),Nathan Dawe,7/31/20,"363,696",5,gb,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl,0.703,0.837,-3.606,0.0395,0.0214,4.45E-05,0.104,0.356,124.953,"['dance pop', 'house', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance']"
