Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
Watermelon Sugar,Harry Styles,7/9/20,"926,347",5,us,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Conversations,Juice WRLD,7/10/20,"3,452,709",1,us,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,0.747,0.622,-5.825,0.0838,0.176,0,0.151,0.57,159.93,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/10/20,"3,220,828",2,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Life's A Mess (feat. Halsey),Juice WRLD,7/10/20,"3,094,307",3,us,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,-8.9,0.0351,0.337,0,0.166,0.177,143.078,"['chicago rap', 'melodic rap']"
Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Polo G",7/10/20,"2,855,162",4,us,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,0.701,0.65,-6.313,0.104,0.291,0,0.112,0.647,90.003,"['chicago rap', 'melodic rap']"
Titanic,Juice WRLD,7/10/20,"2,826,000",5,us,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke,0.568,0.545,-6.668,0.0447,0.168,0,0.112,0.234,174.144,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/11/20,"2,404,783",1,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Conversations,Juice WRLD,7/11/20,"2,231,253",2,us,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,0.747,0.622,-5.825,0.0838,0.176,0,0.151,0.57,159.93,"['chicago rap', 'melodic rap']"
Wishing Well,Juice WRLD,7/11/20,"2,197,657",3,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
Life's A Mess (feat. Halsey),Juice WRLD,7/11/20,"2,139,118",4,us,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,-8.9,0.0351,0.337,0,0.166,0.177,143.078,"['chicago rap', 'melodic rap']"
Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Polo G",7/11/20,"1,950,669",5,us,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,0.701,0.65,-6.313,0.104,0.291,0,0.112,0.647,90.003,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/12/20,"2,049,665",1,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Wishing Well,Juice WRLD,7/12/20,"1,786,408",2,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
Conversations,Juice WRLD,7/12/20,"1,711,858",3,us,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,0.747,0.622,-5.825,0.0838,0.176,0,0.151,0.57,159.93,"['chicago rap', 'melodic rap']"
Life's A Mess (feat. Halsey),Juice WRLD,7/12/20,"1,547,843",4,us,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,-8.9,0.0351,0.337,0,0.166,0.177,143.078,"['chicago rap', 'melodic rap']"
Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Polo G",7/12/20,"1,497,196",5,us,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,0.701,0.65,-6.313,0.104,0.291,0,0.112,0.647,90.003,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/13/20,"2,070,101",1,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Wishing Well,Juice WRLD,7/13/20,"1,922,944",2,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
Conversations,Juice WRLD,7/13/20,"1,601,303",3,us,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,0.747,0.622,-5.825,0.0838,0.176,0,0.151,0.57,159.93,"['chicago rap', 'melodic rap']"
Life's A Mess (feat. Halsey),Juice WRLD,7/13/20,"1,522,122",4,us,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,-8.9,0.0351,0.337,0,0.166,0.177,143.078,"['chicago rap', 'melodic rap']"
Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Polo G",7/13/20,"1,442,180",5,us,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,0.701,0.65,-6.313,0.104,0.291,0,0.112,0.647,90.003,"['chicago rap', 'melodic rap']"
Wishing Well,Juice WRLD,7/14/20,"1,972,304",1,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/14/20,"1,955,321",2,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/14/20,"1,442,837",3,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Life's A Mess (feat. Halsey),Juice WRLD,7/14/20,"1,387,264",4,us,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,-8.9,0.0351,0.337,0,0.166,0.177,143.078,"['chicago rap', 'melodic rap']"
Conversations,Juice WRLD,7/14/20,"1,373,847",5,us,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,0.747,0.622,-5.825,0.0838,0.176,0,0.151,0.57,159.93,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/15/20,"1,841,756",1,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Wishing Well,Juice WRLD,7/15/20,"1,832,933",2,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/15/20,"1,439,001",3,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Life's A Mess (feat. Halsey),Juice WRLD,7/15/20,"1,260,592",4,us,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,-8.9,0.0351,0.337,0,0.166,0.177,143.078,"['chicago rap', 'melodic rap']"
Conversations,Juice WRLD,7/15/20,"1,238,499",5,us,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,0.747,0.622,-5.825,0.0838,0.176,0,0.151,0.57,159.93,"['chicago rap', 'melodic rap']"
Wishing Well,Juice WRLD,7/16/20,"1,776,551",1,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/16/20,"1,751,206",2,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/16/20,"1,422,689",3,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Polo G",7/16/20,"1,215,618",4,us,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,0.701,0.65,-6.313,0.104,0.291,0,0.112,0.647,90.003,"['chicago rap', 'melodic rap']"
Life's A Mess (feat. Halsey),Juice WRLD,7/16/20,"1,164,958",5,us,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,-8.9,0.0351,0.337,0,0.166,0.177,143.078,"['chicago rap', 'melodic rap']"
POPSTAR (feat. Drake),DJ Khaled,7/17/20,"2,013,630",1,us,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,-4.818,0.261,0.057,0,0.134,0.45,163.071,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Come & Go (with Marshmello),Juice WRLD,7/17/20,"1,751,822",2,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Wishing Well,Juice WRLD,7/17/20,"1,719,716",3,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/17/20,"1,519,036",4,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/17/20,"1,223,552",5,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
POPSTAR (feat. Drake),DJ Khaled,7/18/20,"1,652,176",1,us,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,-4.818,0.261,0.057,0,0.134,0.45,163.071,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Come & Go (with Marshmello),Juice WRLD,7/18/20,"1,584,018",2,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Wishing Well,Juice WRLD,7/18/20,"1,574,669",3,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/18/20,"1,527,449",4,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/18/20,"1,239,889",5,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Wishing Well,Juice WRLD,7/19/20,"1,413,792",1,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/19/20,"1,400,103",2,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/19/20,"1,344,763",3,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
POPSTAR (feat. Drake),DJ Khaled,7/19/20,"1,287,227",4,us,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,-4.818,0.261,0.057,0,0.134,0.45,163.071,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/19/20,"1,099,711",5,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Wishing Well,Juice WRLD,7/20/20,"1,476,674",1,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/20/20,"1,445,101",2,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/20/20,"1,321,022",3,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
POPSTAR (feat. Drake),DJ Khaled,7/20/20,"1,257,086",4,us,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,-4.818,0.261,0.057,0,0.134,0.45,163.071,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/20/20,"1,116,372",5,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Wishing Well,Juice WRLD,7/21/20,"1,459,381",1,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/21/20,"1,406,713",2,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/21/20,"1,316,793",3,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
POPSTAR (feat. Drake),DJ Khaled,7/21/20,"1,172,545",4,us,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,-4.818,0.261,0.057,0,0.134,0.45,163.071,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/21/20,"1,155,618",5,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Wishing Well,Juice WRLD,7/22/20,"1,426,435",1,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
Come & Go (with Marshmello),Juice WRLD,7/22/20,"1,377,207",2,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/22/20,"1,314,003",3,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7/22/20,"1,179,261",4,us,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
POPSTAR (feat. Drake),DJ Khaled,7/22/20,"1,116,319",5,us,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,-4.818,0.261,0.057,0,0.134,0.45,163.071,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
The Climb Back,J. Cole,7/23/20,"1,507,441",1,us,https://open.spotify.com/track/0FlfN5cbUUpIHCRH8X1M44,0.61,0.569,-9.447,0.345,0.0398,0,0.337,0.287,81.409,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
Wishing Well,Juice WRLD,7/23/20,"1,403,415",2,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
Lion King On Ice,J. Cole,7/23/20,"1,396,723",3,us,https://open.spotify.com/track/1ZvBVbsaNqHEP6ymXaPGlj,0.732,0.663,-7.616,0.192,0.0819,0,0.115,0.227,139.964,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
Come & Go (with Marshmello),Juice WRLD,7/23/20,"1,359,790",4,us,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/23/20,"1,333,296",5,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
the 1,Taylor Swift,7/24/20,"4,175,284",1,us,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,-6.942,0.0522,0.757,7.28E-06,0.108,0.172,139.883,"['pop', 'post-teen pop']"
cardigan,Taylor Swift,7/24/20,"3,937,822",2,us,https://open.spotify.com/track/4LEK9rD7TWIG4FCL1s27XC,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
exile (feat. Bon Iver),Taylor Swift,7/24/20,"3,829,002",3,us,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,-8.426,0.0287,0.778,5.62E-05,0.11,0.152,75.602,"['pop', 'post-teen pop']"
the last great american dynasty,Taylor Swift,7/24/20,"3,348,161",4,us,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,0.686,0.662,-8.505,0.0413,0.467,0.0023,0.109,0.706,147.922,"['pop', 'post-teen pop']"
my tears ricochet,Taylor Swift,7/24/20,"3,202,928",5,us,https://open.spotify.com/track/1DnpjwTbSwV2V6O4PABMjW,0.456,0.263,-10.63,0.0332,0.806,0,0.0749,0.111,129.86,"['pop', 'post-teen pop']"
cardigan,Taylor Swift,7/25/20,"2,467,977",1,us,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
the 1,Taylor Swift,7/25/20,"2,421,236",2,us,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,-6.942,0.0522,0.757,7.28E-06,0.108,0.172,139.883,"['pop', 'post-teen pop']"
exile (feat. Bon Iver),Taylor Swift,7/25/20,"2,377,249",3,us,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,-8.426,0.0287,0.778,5.62E-05,0.11,0.152,75.602,"['pop', 'post-teen pop']"
the last great american dynasty,Taylor Swift,7/25/20,"1,933,566",4,us,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,0.686,0.662,-8.505,0.0413,0.467,0.0023,0.109,0.706,147.922,"['pop', 'post-teen pop']"
my tears ricochet,Taylor Swift,7/25/20,"1,894,597",5,us,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,0.456,0.263,-10.63,0.0332,0.806,0,0.0749,0.111,129.86,"['pop', 'post-teen pop']"
cardigan,Taylor Swift,7/26/20,"1,911,845",1,us,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
the 1,Taylor Swift,7/26/20,"1,811,288",2,us,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,-6.942,0.0522,0.757,7.28E-06,0.108,0.172,139.883,"['pop', 'post-teen pop']"
exile (feat. Bon Iver),Taylor Swift,7/26/20,"1,796,535",3,us,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,-8.426,0.0287,0.778,5.62E-05,0.11,0.152,75.602,"['pop', 'post-teen pop']"
the last great american dynasty,Taylor Swift,7/26/20,"1,431,588",4,us,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,0.686,0.662,-8.505,0.0413,0.467,0.0023,0.109,0.706,147.922,"['pop', 'post-teen pop']"
my tears ricochet,Taylor Swift,7/26/20,"1,414,427",5,us,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,0.456,0.263,-10.63,0.0332,0.806,0,0.0749,0.111,129.86,"['pop', 'post-teen pop']"
cardigan,Taylor Swift,7/27/20,"2,060,016",1,us,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
exile (feat. Bon Iver),Taylor Swift,7/27/20,"1,973,883",2,us,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,-8.426,0.0287,0.778,5.62E-05,0.11,0.152,75.602,"['pop', 'post-teen pop']"
the 1,Taylor Swift,7/27/20,"1,950,522",3,us,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,-6.942,0.0522,0.757,7.28E-06,0.108,0.172,139.883,"['pop', 'post-teen pop']"
the last great american dynasty,Taylor Swift,7/27/20,"1,540,838",4,us,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,0.686,0.662,-8.505,0.0413,0.467,0.0023,0.109,0.706,147.922,"['pop', 'post-teen pop']"
my tears ricochet,Taylor Swift,7/27/20,"1,526,638",5,us,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,0.456,0.263,-10.63,0.0332,0.806,0,0.0749,0.111,129.86,"['pop', 'post-teen pop']"
cardigan,Taylor Swift,7/28/20,"1,852,727",1,us,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
exile (feat. Bon Iver),Taylor Swift,7/28/20,"1,795,556",2,us,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,-8.426,0.0287,0.778,5.62E-05,0.11,0.152,75.602,"['pop', 'post-teen pop']"
the 1,Taylor Swift,7/28/20,"1,735,981",3,us,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,-6.942,0.0522,0.757,7.28E-06,0.108,0.172,139.883,"['pop', 'post-teen pop']"
the last great american dynasty,Taylor Swift,7/28/20,"1,376,061",4,us,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,0.686,0.662,-8.505,0.0413,0.467,0.0023,0.109,0.706,147.922,"['pop', 'post-teen pop']"
my tears ricochet,Taylor Swift,7/28/20,"1,357,615",5,us,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,0.456,0.263,-10.63,0.0332,0.806,0,0.0749,0.111,129.86,"['pop', 'post-teen pop']"
cardigan,Taylor Swift,7/29/20,"1,678,542",1,us,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
exile (feat. Bon Iver),Taylor Swift,7/29/20,"1,613,922",2,us,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,-8.426,0.0287,0.778,5.62E-05,0.11,0.152,75.602,"['pop', 'post-teen pop']"
the 1,Taylor Swift,7/29/20,"1,545,082",3,us,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,-6.942,0.0522,0.757,7.28E-06,0.108,0.172,139.883,"['pop', 'post-teen pop']"
the last great american dynasty,Taylor Swift,7/29/20,"1,236,008",4,us,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,0.686,0.662,-8.505,0.0413,0.467,0.0023,0.109,0.706,147.922,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/29/20,"1,217,644",5,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
cardigan,Taylor Swift,7/30/20,"1,554,351",1,us,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
exile (feat. Bon Iver),Taylor Swift,7/30/20,"1,473,333",2,us,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,-8.426,0.0287,0.778,5.62E-05,0.11,0.152,75.602,"['pop', 'post-teen pop']"
the 1,Taylor Swift,7/30/20,"1,407,791",3,us,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,-6.942,0.0522,0.757,7.28E-06,0.108,0.172,139.883,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/30/20,"1,218,955",4,us,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Wishing Well,Juice WRLD,7/30/20,"1,189,601",5,us,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0,0.267,0.0804,149.972,"['chicago rap', 'melodic rap']"
